id,image_width,image_height,box_count,box_size_avg,box_dist_avg,box_normalized_count,box_normalized_count (above average),box_normalized_count (below average),box_normalized_size_avg,box_normalized_dist_avg,normalization_warp_ratio,box_normalized_plus_dist_avg,d_box_norm_above_size,d_box_norm_below_size,d_box_normalized_points_far_distance,risk_level,risk_level,risk_level
2995,2160,814,92,18.28055556,6.882104962,84,5,1,17.18095238,6.882104962,0.066666667,11.34350899,0.131868132,0.131868132,805.325552,2,3,2.5
2996,5616,3744,604,47.70273438,4.654944134,215,59,110,40.93302326,4.654944134,0.440104167,9.08950384,9.615587045,7.88032382,2769.019603,3,4,3.5
2997,5383,3589,239,24.81589744,7.775303419,154,19,22,22.81818182,7.775303419,0.21025641,35.72136879,1.258064516,1.147523282,6024.643349,2,2,2
2998,5760,3840,329,58.98495441,7.801846154,315,14,0,56.90095238,7.801846154,0.042553191,7.652684485,0,0,0,2,2,2
2999,5760,3840,223,128.7801887,9.133757962,98,29,32,99.85765306,9.133757962,0.383647799,4.056289728,16.05863874,13.82627192,668.8792441,3,3,3
3000,2304,1533,730,32.03159341,1.214268755,721,6,1,31.87101248,1.214268755,0.009615385,3.872250492,0.035665295,0.035665295,2770.993246,3,3,3
3001,4096,2304,56,75.31057692,19.12615385,50,0,2,77.351,19.12615385,0.038461538,13.7030864,1.2,1.178571429,0,2,2,2
3002,2160,1260,131,36.46338583,5.4786,118,7,2,35.5029661,5.4786,0.070866142,20.73956312,0.712403101,0.706964909,2813.848297,2,2,2
3003,2000,1333,71,99.24727273,12.22358491,37,10,8,89.10540541,12.22358491,0.327272727,9.643822738,17.42142857,15.70382294,580.3459109,2,3,2.5
3004,2896,1630,50,56.725,16.32435,49,1,0,55.87142857,16.32435,0.02,11.20309069,0,0,0,2,3,2.5
3005,2400,1800,849,20.98594306,1.288404727,755,85,3,17.68549669,1.288404727,0.104389087,6.36743899,0.103723404,0.103479062,4045.250147,3,4,3.5
3006,1800,1200,586,18.44050633,1.265318627,136,45,135,14.33345588,1.265318627,0.569620253,4.2938396,12.82350333,9.891166388,998.3953317,3,3,3
3007,1843,1229,210,16.56825,3.399377523,168,27,5,12.23035714,3.399377523,0.16,36.91182053,0.260731707,0.255765389,2840.485716,2,2,2
3008,6000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009,5472,2891,66,132.0984848,27.69800997,66,0,0,132.0984848,27.69800997,0,8.166766974,0,0,0,2,3,2.5
3010,5184,3456,114,38.06966667,12.70607143,111,3,0,37.22463063,12.70607143,0.026315789,31.33766868,0,0,0,2,2,2
3011,4000,2667,852,35.58042259,2.328125894,196,95,187,32.45583673,2.328125894,0.589958159,2.712247485,15.25294135,11.92307387,1673.673417,4,4,4
3012,4208,3120,23,129.6769565,55.68043478,21,2,0,96.01761905,55.68043478,0.086956522,74.30657864,0,0,0,2,2,2
3013,1944,1456,167,47.21736527,3.715443061,163,4,0,46.56226994,3.715443061,0.023952096,6.938685148,0,0,0,2,3,2.5
3014,1920,1080,164,30.78161765,5.178571429,105,17,14,25.86238095,5.178571429,0.227941176,20.4787653,4.134333333,3.806611789,2132.966916,2,2,2
3015,6958,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3016,1350,1011,84,57.59427083,7.55828125,21,9,18,46.61904762,7.55828125,0.5625,12.60867116,8.325,6.640178571,521.3002373,3,4,3.5
3017,1000,666,119,11.13151261,3.33897166,114,5,0,10.775,3.33897166,0.042016807,26.44783826,0,0,0,2,3,2.5
3018,2483,1659,44,115.2806818,20.71477973,44,0,0,115.2806818,20.71477973,0,16.85554267,0,0,0,2,2,2
3019,2304,1297,85,18.55130233,14.05003446,8,14,21,22.10625,14.05003446,0.813953488,49.43264244,13.73203125,10.50096507,1594.746857,2,2,2
3020,2048,1269,36,105.0424615,21.49294872,17,4,5,103.3235294,21.49294872,0.346153846,8.725330531,10.88709677,9.677419355,291.5187898,2,2,2
3021,2302,1535,342,26.696875,2.768521008,154,35,51,22.5987013,2.768521008,0.358333333,10.91496939,4.41185567,3.766847531,1197.599885,2,3,2.5
3022,5631,3754,354,83.62075472,9.712861953,97,44,71,75.7742268,9.712861953,0.54245283,10.38707163,42.58162544,34.16153002,1411.612034,3,3,3
3023,1618,1080,123,27.60886076,5.847056962,39,18,22,26.94615385,5.847056962,0.506329114,27.76523764,6.2,5.141463415,1534.487016,2,2,2
3024,5184,3456,561,65.49972171,4.947522936,442,86,11,53.03223982,4.947522936,0.179962894,10.74987398,0.992727273,0.975031599,1936.951648,2,4,3
3025,2332,1534,143,26.04105691,5.64399449,99,14,10,24.73737374,5.64399449,0.195121951,12.83165416,2.079699248,1.948809086,2096.142774,2,3,2.5
3026,2048,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3027,6000,4000,17,605.5818182,179.6212121,5,3,3,538.48,179.6212121,0.545454545,10.652436,124.4892857,109.8434874,63.97740966,2,2,2
3028,3072,2304,499,85.62018272,4.688842105,159,43,99,70.48081761,4.688842105,0.471760797,5.943646852,12.511125,10.05403031,811.7082143,4,4,4
3029,4851,3234,1149,32.73322825,1.821202007,505,110,178,29.67336634,1.821202007,0.363177806,6.574994921,5.021781668,4.248191281,4997.290854,3,4,3.5
3030,2592,1936,503,33.54325776,2.29598207,341,36,42,33.50095308,2.29598207,0.186157518,7.399514397,1.954013015,1.794739588,3558.163959,3,4,3.5
3031,1920,1080,52,74.856,11.00626467,43,6,1,64.94069767,11.00626467,0.14,9.313861302,1.402941176,1.402941176,222.3518875,2,2,2
3032,1920,1080,217,10.85868148,5.189516129,67,27,41,10.2858209,5.189516129,0.503703704,23.30131789,2.011363636,1.640605362,4308.260601,2,2,2
3033,4000,2667,737,39.85207957,2.099056169,386,75,92,34.03277202,2.099056169,0.30198915,7.56903935,4.962170543,4.349473773,2984.093559,4,4,4
3034,2400,1350,263,93.4847166,3.238880952,210,29,8,83.80166667,3.238880952,0.149797571,4.150264958,1.654901961,1.610855141,741.8165812,4,4,4
3035,2999,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3036,3598,2399,57,265.1673636,28.21465409,53,1,1,265.0585849,28.21465409,0.036363636,9.959758294,4.232142857,4.232142857,0,3,3,3
3037,1904,1269,329,18.75972644,1.629079235,293,36,0,16.7612628,1.629079235,0.109422492,6.954303803,0,0,0,2,3,2.5
3038,1546,1091,29,53.61744,19.83469006,19,4,2,48.48084211,19.83469006,0.24,13.78359812,3.555555556,3.432950192,128.4404686,2,2,2
3039,3480,4640,34,61.78323529,20.14362745,32,2,0,46.5046875,20.14362745,0.058823529,59.90832083,0,0,0,2,1,1.5
3040,3968,2976,172,82.69930508,13.18568966,77,14,27,63.98553247,13.18568966,0.347457627,12.20739496,11.33068966,9.617910986,2041.134178,2,2,2
3041,5184,3456,206,71.2372449,10.68063158,186,5,5,71.30645161,10.68063158,0.051020408,18.43802468,1.704477612,1.671380959,2838.747567,2,3,2.5
3042,1920,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3043,3264,2448,128,83.22768571,14.98671429,25,16,29,61.814,14.98671429,0.642857143,17.09859294,33.04848485,25.81912879,890.759143,2,3,2.5
3044,4608,2592,1973,33.78607905,1.004685315,776,249,316,29.80219072,1.004685315,0.421327368,2.193601603,7.762220881,6.522940811,3312.817563,3,4,3.5
3045,1920,1280,72,35.16805556,6.321568627,72,0,0,35.16805556,6.321568627,0,12.73321661,0,0,0,2,2,2
3046,2160,1620,70,63.83371429,9.699616677,68,2,0,61.43088235,9.699616677,0.028571429,10.48463849,0,0,0,2,2,2
3047,5855,3860,138,107.6128571,19.95520408,60,18,20,90.65716667,19.95520408,0.387755102,20.51413499,17.99788136,15.51991218,1268.529708,2,2,2
3048,1500,997,108,22.75709434,4.814326923,94,11,1,20.2953617,4.814326923,0.113207547,16.97553202,0.196261682,0.196261682,1653.529163,2,2,2
3049,2364,1774,2640,7.825018954,0.344891843,2614,23,1,7.78951798,0.344891843,0.009097801,4.791028623,0.00265252,0.00265252,11955.81241,2,2,2
3050,3888,2592,129,55.05433684,11.61994737,65,13,17,45.61076923,11.61994737,0.315789474,11.51578807,5.775,5.05872093,1129.907564,2,2,2
3051,3456,5184,119,30.97307692,10.03550562,64,13,14,30.4234375,10.03550562,0.296703297,22.91420365,3.971428571,3.53757503,1352.351322,2,2,2
3052,3459,2594,1295,32.85782379,1.475521807,277,97,307,28.83646209,1.475521807,0.593245228,6.267248844,13.12646761,10.02476947,3060.827469,4,4,4
3053,2000,1571,1576,11.71015228,0.462503294,1574,2,0,11.70101652,0.462503294,0.001269036,3.835627543,0,0,0,3,3,3
3054,1800,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3055,2592,1936,142,57.98257576,6.396237374,111,16,5,51.72522523,6.396237374,0.159090909,9.138977524,2.562043796,2.489873548,1269.995306,2,3,2.5
3056,5520,3680,301,53.98787375,5.625317186,276,25,0,50.66195652,5.625317186,0.083056478,13.46803263,0,0,0,2,3,2.5
3057,4320,3240,207,49.48629442,9.164285714,162,30,5,43.90154321,9.164285714,0.177664975,25.71948205,1.98019802,1.941933324,4231.039073,2,2,2
3058,1841,1225,95,65.38578947,6.943910526,95,0,0,65.38578947,6.943910526,0,7.953505485,0,0,0,2,3,2.5
3059,1920,1080,122,13.87045455,6.1,61,10,17,12.01967213,6.1,0.306818182,31.94840594,1.715238095,1.490288837,1513.959842,2,1,1.5
3060,3872,2592,141,102.6814286,8.212095238,67,20,18,91.56641791,8.212095238,0.361904762,10.02688639,23.34512195,20.53046186,814.5275732,2,3,2.5
3061,3840,2160,2934,12.19456388,0.505975437,1623,315,332,10.14322859,0.505975437,0.285022026,4.772699955,1.17188701,1.039680261,7187.943034,2,4,3
3062,3264,2448,91,30.11149425,6.494819277,77,8,2,24.80454545,6.494819277,0.114942529,19.59936885,0.500561798,0.495061119,2047.196941,2,2,2
3063,3000,2114,107,36.42673267,8.340084175,85,13,3,32.57,8.340084175,0.158415842,13.59356502,0.917788462,0.900633537,1911.263587,2,2,2
3064,2592,3872,2925,15.774,0.505939916,2704,221,0,14.50575074,0.505939916,0.075555556,3.394733538,0,0,0,3,4,3.5
3065,3264,2448,27,218.9163704,42.95333333,23,4,0,188.9088696,42.95333333,0.148148148,15.62601375,0,0,0,2,3,2.5
3066,5082,3360,459,68.62107728,3.544096386,351,60,16,52.49131054,3.544096386,0.177985948,6.26638279,1.833972912,1.774039157,2059.394722,3,3,3
3067,6016,4016,157,40.66942675,11.6720966,147,10,0,34.85102041,11.6720966,0.063694268,29.61706263,0,0,0,2,2,2
3068,2160,1620,166,72.66372727,8.310141509,68,14,28,57.87941176,8.310141509,0.381818182,17.48066825,12.96195652,10.85368649,1215.232836,3,3,3
3069,1100,732,30,37.6125,11.60785714,22,5,1,30.62727273,11.60785714,0.214285714,12.69815192,0.605172414,0.605172414,588.3842916,2,2,2
3070,3872,2592,158,49.6015,12.20705,53,18,29,42.82098113,12.20705,0.47,34.01762965,18.70658915,15.3914974,1844.01583,2,2,2
3071,2400,1350,486,49.89526144,2.369508333,178,38,90,46.7002809,2.369508333,0.418300654,5.60038915,7.015151515,5.730483851,1557.533458,3,4,3.5
3072,3840,2560,379,28.58530997,3.682318841,309,58,4,23.81116505,3.682318841,0.167115903,10.9485346,0.221333333,0.219581354,3326.430153,2,2,2
3073,3240,2160,785,22.81628319,1.582001795,373,82,110,19.35549598,1.582001795,0.339823009,10.1643612,3.008444444,2.590711394,4140.790099,2,3,2.5
3074,2160,1620,379,50.42727273,1.732262654,262,60,19,43.00477099,1.732262654,0.231671554,4.846748528,2.8725,2.736075198,1558.927331,4,4,4
3075,2400,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3076,5697,3840,958,39.03385036,3.447378277,269,74,205,34.81431227,3.447378277,0.509124088,11.3437035,16.474834,12.966623,1381.415539,2,2,2
3077,4608,3456,537,34.05102804,3.759438878,467,67,1,29.21680942,3.759438878,0.127102804,11.80419437,0.050373134,0.050373134,3832.344388,2,3,2.5
3078,1800,1200,18,87.36388889,26.61694834,16,2,0,80.059375,26.61694834,0.111111111,31.06550354,0,0,0,2,1,1.5
3079,1620,2160,245,33.13905325,2.929192547,104,27,38,25.20913462,2.929192547,0.384615385,15.87307656,5.20531401,4.419205363,1663.708549,3,3,3
3080,1728,1148,263,30.8147234,2.25674,204,17,14,22.15465686,2.25674,0.131914894,9.152512832,1.466666667,1.394169835,2337.510973,4,4,4
3081,1944,1296,279,15.69362733,3.557292994,84,18,59,12.49821429,3.557292994,0.47826087,32.5767313,7.717381818,6.113051548,2905.595485,2,3,2.5
3082,3840,2160,185,44.6115894,5.677649007,118,16,17,35.75889831,5.677649007,0.218543046,7.88356641,2.698809524,2.46539897,1452.76377,2,3,2.5
3083,5328,3264,97,49.25154639,13.84474227,97,0,0,49.25154639,13.84474227,0,16.04024635,0,0,0,2,2,2
3084,3542,1834,1050,16.96203704,1.321246581,455,154,147,13.69978022,1.321246581,0.398148148,7.813823199,4.197231451,3.613616411,2977.98011,2,3,2.5
3085,4032,1960,451,46.19625323,2.880585899,298,57,32,41.41661074,2.880585899,0.22997416,6.600650468,2.694033413,2.50885595,1998.099412,4,4,4
3086,4640,3480,42,51.85535714,52.5625,14,7,7,48.85,52.5625,0.5,121.907305,11.10142857,9.515510204,3627.585399,2,1,1.5
3087,3840,2160,200,47.49281915,5.920054945,182,0,6,48.4760989,5.920054945,0.031914894,10.10164889,0.742268041,0.72371134,0,2,2,2
3088,4357,3268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3089,1920,1280,342,16.8512,2.84863388,159,45,46,15.69748428,2.84863388,0.364,17.42200043,2.80472973,2.435686344,3769.717031,2,2,2
3090,4032,3024,412,32.775,4.114903846,314,47,17,29.38073248,4.114903846,0.169312169,12.5170065,1.600759494,1.538594076,4335.045869,2,3,2.5
3091,3000,1500,357,52.55578839,4.489164087,139,47,57,48.525,4.489164087,0.427983539,9.502740064,10.496,8.849568627,1618.555728,2,3,2.5
3092,1936,1296,28,73.52678571,10.9875115,28,0,0,73.52678571,10.9875115,0,17.50307185,0,0,0,1,2,1.5
3093,1350,2401,152,40.1385,4.00932,63,11,26,30.02063492,4.00932,0.37,23.95543366,5.206746032,4.350373329,1099.698021,3,4,3.5
3094,3968,1984,387,18.02946128,3.601816598,207,45,45,14.22294686,3.601816598,0.303030303,35.76439375,2.766666667,2.45211025,6978.987396,2,2,2
3095,1620,1080,142,42.155,4.272297591,105,19,6,35.13666667,4.272297591,0.192307692,6.823585871,1.091911765,1.053464167,690.1957599,2,2,2
3096,3320,1263,100,22.52202381,9.74412594,64,12,8,20.44453125,9.74412594,0.238095238,48.9902226,1.469021739,1.366190217,5533.247356,2,2,2
3097,2304,1728,45,104.9487805,14.93495552,36,3,2,100.1,14.93495552,0.12195122,8.049683847,3.390697674,3.315348837,156.1011621,2,2,2
3098,4682,3121,437,21.69493506,4.129820937,309,50,26,19.02702265,4.129820937,0.197402597,19.1628666,0.95620438,0.901501612,5710.418835,2,3,2.5
3099,4032,2268,46,83.21973684,25.92256579,28,6,4,65.43392857,25.92256579,0.263157895,27.12787797,3.664285714,3.425310559,1154.639959,2,2,2
3100,1500,966,904,20.52827726,0.547119078,762,79,21,19.47001312,0.547119078,0.116009281,2.743356774,0.482446206,0.471772617,2553.372289,4,4,4
3101,4542,3312,698,37.32351899,3.541566558,75,50,191,34.80754667,3.541566558,0.762658228,10.15879935,21.06016174,15.32745295,2860.77042,3,4,3.5
3102,6000,4000,36,196.4875,44.51613659,36,0,0,196.4875,44.51613659,0,17.20781435,0,0,0,1,2,1.5
3103,4096,2671,1793,22.00119386,0.904540709,1672,70,17,21.45958433,0.904540709,0.04945992,4.254143884,0.201013514,0.199219751,8493.36194,2,4,3
3104,6000,4000,5,390.15,472,5,0,0,390.15,472,0,32.6170846,0,0,0,1,1,1
3105,4820,3214,46,160.4152174,22.74621416,46,0,0,160.4152174,22.74621416,0,8.716247464,0,0,0,1,2,1.5
3106,2994,1996,197,121.7705405,6.020752252,159,20,6,114.9179245,6.020752252,0.140540541,3.091072034,3.884816754,3.786217344,689.2775358,2,4,3
3107,1920,1080,249,17.14216216,3.947852761,124,29,32,16.12580645,3.947852761,0.32972973,23.15213493,2.639400922,2.310800807,3590.723129,2,2,2
3108,1620,2160,73,62.975,10.43164049,43,6,8,60.41511628,10.43164049,0.245614035,2.781464586,6.625384615,5.990073762,123.6324178,2,2,2
3109,5760,3840,1243,40.20782281,1.9831643,836,134,91,33.61130383,1.9831643,0.21206409,5.042476307,2.70234375,2.506679279,4427.688754,2,3,2.5
3110,3264,2448,240,46.66079167,3.753324324,212,28,0,42.61957547,3.753324324,0.116666667,8.314473475,0,0,0,2,3,2.5
3111,1920,1080,500,12.09024691,1.161003326,476,3,7,11.81165966,1.161003326,0.020576132,9.515932419,0.127789047,0.126255578,5087.263669,2,2,2
3112,1920,1080,167,19.27201835,5.077669903,54,26,29,16.74351852,5.077669903,0.504587156,15.5913583,3.110144928,2.588683503,1386.494115,2,3,2.5
3113,4608,3456,39,224.6425714,42.38742857,29,4,2,203.2475172,42.38742857,0.171428571,28.97840142,15.86291892,15.45617741,703.199992,2,3,2.5
3114,2588,1728,1609,20.58527161,0.754005236,1011,145,151,17.11993076,0.754005236,0.226472839,2.6816483,2.445541838,2.217554718,3407.68781,3,4,3.5
3115,2304,1535,62,66.10645161,7.273430373,62,0,0,66.10645161,7.273430373,0,10.73448583,0,0,0,2,3,2.5
3116,2048,1536,237,27.33902959,4.21964497,110,25,34,22.49954545,4.21964497,0.349112426,12.34652556,2.975369458,2.561077508,1985.766542,3,3,3
3117,2160,1620,596,14.57943182,1.614824405,307,55,78,14.21449511,1.614824405,0.302272727,10.39159136,2.091698842,1.821462582,3054.729606,2,2,2
3118,4928,3264,192,80.44401064,7.388723404,159,27,2,59.15110692,7.388723404,0.154255319,5.51611066,0.557894737,0.554989035,612.7164206,2,3,2.5
3119,3043,2434,997,26.78803303,1.78151746,231,88,226,21.78138528,1.78151746,0.576146789,7.613195346,10.53450843,8.157111844,1624.980061,3,4,3.5
3120,4032,3024,195,47.13087432,5.895,157,20,6,42.31687898,5.895,0.142076503,9.705240475,1.260582011,1.228259395,1350.942834,2,3,2.5
3121,1920,1080,216,33.34192308,4.529661017,65,22,43,30.54461538,4.529661017,0.5,19.65890351,11.42630058,9.20451991,1765.01859,2,2,2
3122,4032,3024,470,58.65420144,7.875,142,40,96,50.30470423,7.875,0.489208633,16.11151348,23.23941176,18.54208385,1457.117654,4,3,3.5
3123,6000,4000,1104,35.27146667,3.082482993,476,97,177,31.69338235,3.082482993,0.365333333,9.717838429,6.559816613,5.514048747,4308.449765,2,3,2.5
3124,1920,1080,170,11.54568571,4.791666667,104,21,15,10.79659615,4.791666667,0.257142857,25.20066003,1.361935484,1.249776091,5647.290264,2,2,2
3125,2667,2000,263,38.94705323,3.665856031,251,12,0,37.46324701,3.665856031,0.045627376,11.05424914,0,0,0,2,3,2.5
3126,4797,3198,2179,44.85364559,0.985962608,2033,128,6,42.91421545,0.985962608,0.061836641,2.183502446,0.105384261,0.105142443,4923.359353,4,5,4.5
3127,5184,3456,233,82.73351351,9.571525424,138,23,24,72.95869565,9.571525424,0.254054054,10.67390448,9.943301435,8.961773826,2098.893224,2,3,2.5
3128,1920,1080,168,11.3233871,4.3875,85,17,22,10.22,4.3875,0.314516129,39.55953638,1.643835616,1.438356164,6204.365346,2,2,2
3129,1920,1080,116,30.35875,5.91953125,76,10,10,25.08157895,5.91953125,0.208333333,26.56940433,1.764150943,1.627277163,1472.8601,2,3,2.5
3130,2160,1080,263,27.46304348,3.296665577,84,26,51,22.97380952,3.296665577,0.47826087,7.616599929,6.904716981,5.592033144,1478.060913,2,2,2
3131,3000,2000,48,65.62826087,17.08333333,40,5,1,56.445,17.08333333,0.130434783,20.17838428,1.292553191,1.292553191,280.9913288,2,2,2
3132,1920,1285,1464,21.32190934,0.574039394,1448,4,4,21.31208564,0.574039394,0.005494505,2.631615184,0.057534247,0.057416349,3889.60211,3,5,4
3133,1800,1200,199,66.50466102,4.668423717,144,22,11,61.34114583,4.668423717,0.186440678,8.026251419,4.501329787,4.27513231,1008.608236,3,4,3.5
3134,1620,1080,71,46.96341463,10.29268293,17,9,15,41.43529412,10.29268293,0.585365854,10.48928234,20.94910714,16.81829728,656.1143142,2,3,2.5
3135,3504,1905,318,53.98918269,5.223395833,112,41,55,43.82232143,5.223395833,0.461538462,11.86301917,8.313307985,6.901614176,1998.742217,3,3,3
3136,3264,2448,247,46.39942857,6.352631579,111,28,36,37.96171171,6.352631579,0.365714286,11.63473964,8.794075829,7.547951724,1796.147776,2,2,2
3137,2560,1600,11,157.4590909,93.83230313,11,0,0,157.4590909,93.83230313,0,9.990769068,0,0,0,1,1,1
3138,1920,1147,204,28.11064356,2.961616162,194,7,1,27.57190722,2.961616162,0.03960396,12.31815952,0.099753695,0.099753695,2200.845317,2,2,2
3139,1920,1080,148,26.79897059,4.946306818,106,24,6,20.15990566,4.946306818,0.220588235,18.35251279,0.697183099,0.673629616,1390.627514,2,2,2
3140,1920,1080,98,24.08719512,5.29375,67,7,8,24.04776119,5.29375,0.182926829,35.94000932,1.964444444,1.824126984,3204.12765,2,2,2
3141,1998,1332,885,28.6255767,0.911229537,855,3,9,28.73453216,0.911229537,0.01384083,2.711656773,0.226027397,0.223984212,2301.117536,3,4,3.5
3142,2127,1440,473,22.54371002,1.753229399,440,27,2,21.54284091,1.753229399,0.061833689,9.234962198,0.074309979,0.074152875,4131.367915,2,3,2.5
3143,2341,1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3144,4256,2832,28,410.3855769,54.73384615,25,0,1,419.561,54.73384615,0.038461538,6.00300595,11.33333333,11.33333333,0,2,2,2
3145,1440,1080,595,21.75154062,1.558258929,180,58,119,17.9425,1.558258929,0.495798319,6.511041925,9.213655462,7.386409505,1940.334615,2,3,2.5
3146,4096,2734,6245,10.77618888,0.259276719,5744,60,147,10.87501741,0.259276719,0.03478407,1.876259925,0.184806494,0.180485958,10282.29705,3,3,3
3147,1920,1080,99,23.04123711,6.571428571,83,13,1,20.41084337,6.571428571,0.144329897,11.60933785,0.163265306,0.163265306,1461.768752,2,2,2
3148,1535,2304,56,31.64642857,8.568887867,56,0,0,31.64642857,8.568887867,0,25.56954257,0,0,0,2,1,1.5
3149,2848,4272,206,45.95974576,7.871425439,47,27,44,39.78085106,7.871425439,0.601694915,8.069295658,20.95,16.57694175,1030.430816,2,2,2
3150,2048,1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3151,5184,3456,79,208.8227458,34.24887284,41,8,10,191.9327317,34.24887284,0.305084746,19.42620742,14.04927536,12.448725,959.9353726,2,3,2.5
3152,7680,5120,1053,55.76637341,2.424696497,884,124,15,43.63269231,2.424696497,0.135874878,1.990171238,0.487138728,0.48066205,2271.969584,2,4,3
3153,3648,2432,25,209.2602857,50.22966206,17,2,2,208.5705882,50.22966206,0.19047619,9.519721337,20.19130435,19.38365217,102.3745524,1,2,1.5
3154,4000,3000,5,129.69,304,4,1,0,112.5,304,0.2,151.7407407,0,0,0,1,1,1
3155,4271,2994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3156,4256,2832,2495,12.75022268,0.552214998,2251,112,44,10.57897379,0.552214998,0.064810968,3.572833992,0.275805794,0.271052427,6293.312682,2,3,2.5
3157,4000,3000,45,70.51304348,64.52467391,8,4,11,73.9875,64.52467391,0.652173913,75.34028576,20.44852941,15.90441176,2248.409815,1,2,1.5
3158,2592,1728,172,57.61922222,6.667377049,85,18,23,46.93882353,6.667377049,0.325396825,17.79384611,5.53557047,4.827532386,1576.041569,2,3,2.5
